comp_name,link,apply_require,condition,comp_info
㈜아이브릭스,https://www.jobkorea.co.kr/Recruit/GI_Read/45220642?Oem_Code=C1&logpath=1&stext=&listno=269,"경력 경력 (8년이상) 학력 학력무관 스킬 ElasticStack, JAVA, Javascript, Spring, nodejs","고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 월~목 - 시차출퇴근제, 금 - 4시퇴근 탄력근무제",산업(업종) 솔루션·SI·CRM·ERP 사원수 85명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 i-bricks.co.kr
㈜미니레코드,https://www.jobkorea.co.kr/Recruit/GI_Read/45217918?Oem_Code=C1&logpath=1&stext=&listno=270,"경력 경력무관 학력 학력무관 스킬 AWS, Docker, Git, Python, Pytorch, RestAPI, Ubuntu, MachineLearning, Deeplearning, SSH 핵심역량 창의성, 성장지향성, 성실성, 협동심",고용형태 인턴 근무기간 3개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 송파구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 모바일·APP 사원수 36명 설립년도 2010년 (15년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.minirecord.com
㈜엘에이티,https://www.jobkorea.co.kr/Recruit/GI_Read/45216297?Oem_Code=C1&logpath=1&stext=&listno=271,경력 경력 (5년이상) 학력 학력무관,고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 수원시 권선구 지도 시간 주5일 (월~금) 09:00~18:00 직급 과장~차장급,산업(업종) 반도체 제조용 기계 제조업 사원수 62명 설립년도 2014년 (11년차) 기업형태 중소기업 (코넥스) 홈페이지 latplasma.com
㈜에스아이시티,https://www.jobkorea.co.kr/Recruit/GI_Read/45215687?Oem_Code=C1&logpath=1&stext=&listno=272,"경력 경력 (5년이상) 학력 초대졸이상 스킬 C#, HTML, JAVA, Python, VB.NET, VisualBasic",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 직급 면접 후 결정,산업(업종) 솔루션·SI·CRM·ERP 사원수 90명 설립년도 2018년 (7년차) 기업형태 중소기업 (비상장) 홈페이지 sictglobal.com
㈜뷰브레인헬스케어,https://www.jobkorea.co.kr/Recruit/GI_Read/45214632?Oem_Code=C1&logpath=1&stext=&listno=273,"경력 신입·경력 학력 대졸이상 스킬 Keras, Python, Pytorch, Tensorflow, CNN, CT, CUDA, DL, EMR, MRI 핵심역량 계획성, 성실성, 협동심, 성장지향성, 꼼꼼함 우대 기본우대 관련 학과 전공자 우대전공 의료공학과","고용형태 정규직 수습 3개월 급여 연봉 4,000~10,000만원 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 사원급 더보기 주임~대리급 과장~차장급 직급 더보기 레이어 닫기 직책 팀원",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 23명 설립년도 2022년 (3년차) 기업형태 중소기업 (비상장) 홈페이지 beaubrain.bio
㈜알고그랩,https://www.jobkorea.co.kr/Recruit/GI_Read/45213078?Oem_Code=C1&logpath=1&stext=&listno=274,"경력 경력 (5년이상) 학력 대졸이상 스킬 JAVA, Jquery, Python, Spring, Tensorflow, Vue.js, Elasticsearch, CUDA, Nginx, Kubeflow 우대 기본우대 유관업무 경력자(5년) 자격증 정보처리기사 우대전공 컴퓨터공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 19명 설립년도 2021년 (4년차) 기업형태 중소기업 (비상장) 홈페이지 algograp.com
(주)퀀타매트릭스,https://www.jobkorea.co.kr/Recruit/GI_Read/45211360?Oem_Code=C1&logpath=1&stext=&listno=275,"경력 경력 (3년이상) 학력 대졸이상 스킬 C, C++, Python, Pytorch, R, Numpy",고용형태 정규직 수습 6개월 급여 회사내규에 따름 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 제약·보건·바이오 사원수 96명 설립년도 2010년 (15년차) 기업형태 중소기업 (코스닥 상장) 홈페이지 quantamatrix.com
플릭던,https://www.jobkorea.co.kr/Recruit/GI_Read/45209839?Oem_Code=C1&logpath=1&stext=&listno=276,"경력 신입·경력 (4년이상) 학력 대졸이상 (졸업예정자 가능) 스킬 Azure, Keras, Python, Pytorch, React, Tensorflow, ETL, OCR, RPA, Langchain 핵심역량 계획성, 성실성, 협동심, 성장지향성, 성취지향성, 꼼꼼함","고용형태 계약직 근무기간 3개월 정규직 전환가능 인턴 근무기간 6개월 정규직 전환가능 급여 연봉 3,600~4,200만원 - 면접 후 결정 지역 서울시 관악구 지도 시간 주5일 (월~금) 10:00~19:00 직급 사원급 더보기 주임~대리급 과장~차장급 면접 후 결정 직급 더보기 레이어 닫기",산업(업종) 기타 공학 연구개발업 설립년도 2024년 (1년차) 기업형태 중소기업 (-)
㈜디피,https://www.jobkorea.co.kr/Recruit/GI_Read/45194481?Oem_Code=C1&logpath=1&stext=&listno=277,"경력 경력 (3년이상) 학력 대졸이상 스킬 JAVA, Javascript, JSP, Node.js, OracleDB, Python, Pytorch, React, DL, JSON",고용형태 정규직 수습 3개월 계약직 근무기간 3개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 대구 달서구 지도 시간 주5일 (월~금) 09:30~18:30 탄력근무제 직급 사원급 더보기 주임~대리급 과장~차장급 직급 더보기 레이어 닫기,산업(업종) 시스템 소프트웨어 개발 및 공급업 설립년도 2021년 (4년차) 기업형태 중소기업 (-)
㈜시선아이티,https://www.jobkorea.co.kr/Recruit/GI_Read/45209406?Oem_Code=C1&logpath=1&stext=&listno=278,"경력 경력 (3년이상) 학력 대졸이상 스킬 Python, Pytorch, SQL, Tensorflow, ETL, Nifi, Scikit-Learn 핵심역량 적응성, 협동심, 메타인지, 성실성 우대 우대전공 컴퓨터공학과",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:30~18:30 직급 과장~차장급,산업(업종) 컴퓨터 프로그래밍 서비스업 사원수 66명 설립년도 2012년 (13년차) 기업형태 중소기업 (비상장) 홈페이지 seesunit.com
(주)퀀타매트릭스,https://www.jobkorea.co.kr/Recruit/GI_Read/45207661?Oem_Code=C1&logpath=1&stext=&listno=279,"경력 경력 (3년이상) 학력 대졸이상 스킬 C, C++, Python, CNN, 데이터사이언스, RNN",고용형태 정규직 수습 6개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 금천구 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기 직책 팀원,산업(업종) 제약·보건·바이오 사원수 96명 설립년도 2010년 (15년차) 기업형태 중소기업 (코스닥 상장) 홈페이지 quantamatrix.com
㈜아이핌,https://www.jobkorea.co.kr/Recruit/GI_Read/45206569?Oem_Code=C1&logpath=1&stext=&listno=280,경력 신입·경력 (3년이상) 학력 대졸이상,"고용형태 정규직 수습 3개월 급여 연봉 4,500만원 이상 - 면접 후 결정 지역 서울시 송파구 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 솔루션·SI·CRM·ERP 사원수 19명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 aipim.io
㈜미니레코드,https://www.jobkorea.co.kr/Recruit/GI_Read/45206158?Oem_Code=C1&logpath=1&stext=&listno=281,"경력 경력 학력 학력무관 스킬 C++, Docker, Python, Pytorch, Linux, GitHub, NLP, REST",고용형태 정규직 급여 회사내규에 따름 지역 서울시 송파구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 모바일·APP 사원수 36명 설립년도 2010년 (15년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.minirecord.com
한화시스템,https://www.jobkorea.co.kr/Recruit/GI_Read/45205494?Oem_Code=C1&logpath=1&stext=&listno=282,"경력 경력 학력 학력무관 스킬 GraphQL, TypeScript, Vue.js, Next.js","고용형태 정규직 계약직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 중구 , 서울전지역 지도 시간 주5일 (월~금) 08:00~17:30","산업(업종) 그 외 기타 전자부품 제조업 사원수 4,631명 설립년도 2000년 (25년차) 기업형태 대기업 (코스피) 홈페이지 hanwhasystems.com"
㈜온택트헬스,https://www.jobkorea.co.kr/Recruit/GI_Read/45203620?Oem_Code=C1&logpath=1&stext=&listno=283,"경력 경력 (5년이상) 학력 대학원(석사)이상 스킬 AWS, C++",고용형태 정규직 급여 회사내규에 따름 지역 서울시 서대문구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 49명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.ontacthealth.com
블루닷㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45202994?Oem_Code=C1&logpath=1&stext=&listno=284,"경력 경력 (6년이상) 학력 대졸이상 스킬 C, C++",고용형태 정규직 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 23명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 https://blue-dot.io/INTRO
블루닷㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45202992?Oem_Code=C1&logpath=1&stext=&listno=285,"경력 경력 (6년이상) 학력 대졸이상 스킬 Pytorch, Tensorflow",고용형태 정규직 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 23명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 https://blue-dot.io/INTRO
블루닷㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45202967?Oem_Code=C1&logpath=1&stext=&listno=286,"경력 신입 학력 대졸이상 스킬 Pytorch, Tensorflow",고용형태 정규직 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 23명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 https://blue-dot.io/INTRO
블루닷㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45202954?Oem_Code=C1&logpath=1&stext=&listno=287,"경력 신입 학력 대졸이상 스킬 C, C++",고용형태 정규직 급여 회사내규에 따름 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 23명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 https://blue-dot.io/INTRO
씨앤에프시스템㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45204240?Oem_Code=C1&logpath=1&stext=&listno=288,"경력 경력 (2년이상) 학력 초대졸이상 스킬 Oracle, Python",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 송파구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 솔루션·SI·CRM·ERP 사원수 115명 설립년도 2009년 (16년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.cnfsystem.co.kr
온오프코리아㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45204188?Oem_Code=C1&logpath=1&stext=&listno=289,"경력 경력무관 학력 대졸이상 스킬 Keras, NoSQL, Python, Pytorch 우대 기본우대 유관업무 경험자(인턴·알바)","고용형태 정규직 수습 1개월 프리랜서 근무기간 6개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 광명시 , 서울시 강남구 , 관악구 지도 시간 주5일 (월~금) 09:00~18:00 직급 면접 후 결정",산업(업종) 솔루션·SI·CRM·ERP 사원수 20명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 onoffkorea.co.kr
㈜원익로보틱스,https://www.jobkorea.co.kr/Recruit/GI_Read/45203027?Oem_Code=C1&logpath=1&stext=&listno=290,경력 경력 학력 초대졸이상 우대 기본우대 영어능통자(원어민수준) 우대전공 산업공학과,"고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 분당구 , 안양시 동안구 , 성남시 수정구 , 성남시 중원구 , 수원시 권선구 , 수원시 장안구 , 수원시 팔달구 , 수원시 영통구 , 안산시 단원구 , 안산시 상록구 , 안양시 만안구 , 용인시 기흥구 , 용인시 수지구 , 용인시 처인구 , 의왕시 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 기계·기계설비 사원수 33명 설립년도 2004년 (21년차) 기업형태 중소기업 (비상장) 홈페이지 wonikrobotics.com
㈜에이아이네이션,https://www.jobkorea.co.kr/Recruit/GI_Read/45202853?Oem_Code=C1&logpath=1&stext=&listno=291,"경력 경력 (3년이상) 학력 학력무관 스킬 Python, Pytorch, SQL, Tensorflow 우대 기본우대 컴퓨터활용능력 우수자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 과장~차장급 직급 더보기 레이어 닫기,산업(업종) 솔루션·SI·CRM·ERP 사원수 34명 설립년도 2018년 (7년차) 기업형태 중소기업 (비상장) 홈페이지 aination.kr
㈜엘로이랩,https://www.jobkorea.co.kr/Recruit/GI_Read/45202419?Oem_Code=C1&logpath=1&stext=&listno=292,"경력 신입 학력 학력무관 핵심역량 꼼꼼함, 성장지향성, 성실성, 성취지향성",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 서울시 구로구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 사원급 직책 팀원,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 26명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 elroilab.com
㈜그라비티,https://www.jobkorea.co.kr/Recruit/GI_Read/45199327?Oem_Code=C1&logpath=1&stext=&listno=293,경력 경력 (2년이상) 학력 학력무관 우대 기본우대 컴퓨터활용능력 우수자,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 마포구 지도 시간 주5일 (월~금) 유연근무제도 실시 (08:00 / 09:00 / 10:00 선택출근) 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기 직책 팀원,산업(업종) 유선 온라인 게임 소프트웨어 개발 및 공급업 사원수 369명 설립년도 2000년 (25년차) 기업형태 중견기업 (해외상장) 홈페이지 gravity.co.kr
㈜와따에이아이,https://www.jobkorea.co.kr/Recruit/GI_Read/45198908?Oem_Code=C1&logpath=1&stext=&listno=294,"경력 경력 (3년이상) 학력 대졸이상 스킬 C#, C++, OpenCV, Python, Rust, Segment",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 22명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장) 홈페이지 watanow.com
(주)글로벌아카데미,https://www.jobkorea.co.kr/Recruit/GI_Read/45198854?Oem_Code=C1&logpath=1&stext=&listno=295,"경력 경력 (5년이상) 학력 대졸이상 스킬 API, HTML, JAVA, MySQL, Python, RpA, 인공지능, 머신러닝 우대 기본우대 컴퓨터활용능력 우수자 자격증 정보처리기사 우대전공 정보통신공학과",고용형태 계약직 프리랜서 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 화성시 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직책 팀원,산업(업종) 컴퓨터 학원 사원수 10명 설립년도 2024년 (1년차) 기업형태 중소기업 (비상장) 홈페이지 gvti.or.kr
로민,https://www.jobkorea.co.kr/Recruit/GI_Read/45198398?Oem_Code=C1&logpath=1&stext=&listno=296,"경력 경력 (5년이상) 학력 대졸이상 스킬 AWS, Docker, kubernetes, PostgreSQL, Python, Redis, GitHub, Fastapi, S3 우대 기본우대 유관업무 경험자(인턴·알바) 우대전공 정보통신공학과","고용형태 정규직 수습 3개월 급여 연봉 5,000만원 이상 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00 자율출퇴근 제도 운영중 ( 6 ~ 13시 출근 / 8시간 근무 후 퇴근 )",산업(업종) 솔루션·SI·CRM·ERP 사원수 38명 설립년도 2018년 (7년차) 기업형태 벤처기업 (비상장) 홈페이지 https://lomin.ai
로민,https://www.jobkorea.co.kr/Recruit/GI_Read/45198374?Oem_Code=C1&logpath=1&stext=&listno=297,"경력 경력 (2년이상) 학력 대졸이상 스킬 OpenCV, Python, Pytorch, Tensorflow, HuggingFace, triton 우대 기본우대 석사학위 수여자 우대전공 정보통신공학과","고용형태 정규직 수습 3개월 급여 연봉 4,000만원 이상 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00 자율출퇴근 제도 운영중 ( 6 ~ 13시 출근 / 8시간 근무 후 퇴근 )",산업(업종) 솔루션·SI·CRM·ERP 사원수 38명 설립년도 2018년 (7년차) 기업형태 벤처기업 (비상장) 홈페이지 https://lomin.ai
㈜티라유텍,https://www.jobkorea.co.kr/Recruit/GI_Read/45197801?Oem_Code=C1&logpath=1&stext=&listno=298,"경력 경력 (3년이상) 학력 대졸이상 스킬 Keras, Python, Pytorch, Tensorflow 우대 기본우대 석사학위 수여자 우대전공 산업공학과",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 과장~차장급 더보기 부장급 직급 더보기 레이어 닫기,산업(업종) 솔루션·SI·CRM·ERP 사원수 282명 설립년도 2006년 (19년차) 기업형태 중소기업 (코스닥 상장) 홈페이지 thirautech.com
㈜덴컴,https://www.jobkorea.co.kr/Recruit/GI_Read/45197410?Oem_Code=C1&logpath=1&stext=&listno=299,"경력 경력무관 학력 대졸이상 스킬 C, C++, Matlab, Python 핵심역량 계획성, 꼼꼼함, 성장지향성, 윤리의식, 성실성, 성취지향성","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 서초구 , 송파구 , 동작구 , 관악구 , 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00 직책 팀원",산업(업종) 솔루션·SI·CRM·ERP 사원수 33명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 dencomm.ai
㈜덴컴,https://www.jobkorea.co.kr/Recruit/GI_Read/45197386?Oem_Code=C1&logpath=1&stext=&listno=300,"경력 경력 (8년이상) 학력 대졸이상 스킬 JAVA, Javascript, Node.js, NoSQL, Python, ReactJS, SQL, TypeScript, Next.js 핵심역량 계획성, 성실성, 협동심, 성장지향성, 성취지향성, 꼼꼼함, 적응성","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 송파구 , 서초구 , 동작구 , 관악구 , 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00 직책 팀원",산업(업종) 솔루션·SI·CRM·ERP 사원수 33명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 dencomm.ai
㈜덴컴,https://www.jobkorea.co.kr/Recruit/GI_Read/45197274?Oem_Code=C1&logpath=1&stext=&listno=301,"경력 경력 (6년이상) 학력 대졸이상 스킬 C, C++, Python, Tensorflow, TypeScript 핵심역량 계획성, 적응성, 협동심, 성장지향성, 창의성, 성실성, 꼼꼼함","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 송파구 , 관악구 , 동작구 , 서초구 , 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00 직책 팀장/매니저/실장",산업(업종) 솔루션·SI·CRM·ERP 사원수 33명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 dencomm.ai
㈜덴컴,https://www.jobkorea.co.kr/Recruit/GI_Read/45197239?Oem_Code=C1&logpath=1&stext=&listno=302,"경력 경력 (10년이상) 학력 대졸이상 스킬 JAVA, Javascript, Node.js, NoSQL, Python, ReactJS, SQL, TypeScript, Nest.js 핵심역량 계획성, 협동심, 성장지향성, 성실성, 성취지향성, 꼼꼼함, 적응성, 창의성 우대 기본우대 학점우수(대졸 4.0이상) 우대전공 정보통신공학과","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 서초구 , 송파구 , 관악구 , 동작구 , 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00 직급 임원~CEO 직책 본부장/센터장",산업(업종) 솔루션·SI·CRM·ERP 사원수 33명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 dencomm.ai
㈜덴컴,https://www.jobkorea.co.kr/Recruit/GI_Read/45197226?Oem_Code=C1&logpath=1&stext=&listno=303,"경력 경력 (8년이상) 학력 대졸이상 스킬 JAVA, Javascript, Node.js, NoSQL, Python, ReactJS, SQL, TypeScript, Next.js 핵심역량 계획성, 성실성, 협동심, 성장지향성, 성취지향성, 꼼꼼함, 적응성","고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 , 서초구 , 송파구 , 동작구 , 관악구 , 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00 직책 팀원",산업(업종) 솔루션·SI·CRM·ERP 사원수 33명 설립년도 2016년 (9년차) 기업형태 벤처기업 (비상장) 홈페이지 dencomm.ai
㈜세이프모션,https://www.jobkorea.co.kr/Recruit/GI_Read/45197025?Oem_Code=C1&logpath=1&stext=&listno=304,경력 신입·경력 학력 대졸이상 (졸업예정자 가능) 스킬 Python 우대 기본우대 관련 자격증 보유자 자격증 정보처리기사 우대전공 정보통신공학과,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 광주 북구 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 직급 더보기 레이어 닫기,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 7명 설립년도 2022년 (3년차) 기업형태 중소기업 (비상장) 홈페이지 https://safemotion.kr
㈜세이프모션,https://www.jobkorea.co.kr/Recruit/GI_Read/45197012?Oem_Code=C1&logpath=1&stext=&listno=305,경력 신입 학력 대졸이상 (졸업예정자 가능) 스킬 Python 우대 기본우대 석사학위 수여자 자격증 정보처리기사 우대전공 정보통신공학과,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 광주 북구 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 과장~차장급 부장급 면접 후 결정 직급 더보기 레이어 닫기,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 7명 설립년도 2022년 (3년차) 기업형태 중소기업 (비상장) 홈페이지 https://safemotion.kr
㈜세이프모션,https://www.jobkorea.co.kr/Recruit/GI_Read/45197001?Oem_Code=C1&logpath=1&stext=&listno=306,경력 신입·경력 학력 대졸이상 (졸업예정자 가능) 스킬 Python 우대 기본우대 관련 자격증 보유자 외국어 [영어] TOEIC 자격증 정보처리기사 우대전공 정보통신공학과,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 광주 북구 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 직급 더보기 레이어 닫기,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 7명 설립년도 2022년 (3년차) 기업형태 중소기업 (비상장) 홈페이지 https://safemotion.kr
㈜엠비즈커뮤니케이션,https://www.jobkorea.co.kr/Recruit/GI_Read/45195092?Oem_Code=C1&logpath=1&stext=&listno=307,경력 경력 학력 초대졸이상 우대 기본우대 영어가능자,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 구리시 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기,산업(업종) 컴퓨터·하드웨어·장비 사원수 8명 설립년도 2004년 (21년차) 기업형태 중소기업 (비상장) 홈페이지 mbizrf.com
㈜이엑서비션,https://www.jobkorea.co.kr/Recruit/GI_Read/45194803?Oem_Code=C1&logpath=1&stext=&listno=308,"경력 경력 (2년이상) 학력 초대졸이상 스킬 Keras, Pandas, Python, Pytorch, Scipy, Tensorflow 핵심역량 계획성, 성실성, 창의성, 협동심, 윤리의식 우대 기본우대 유관업무 경력자","고용형태 정규직 수습기간협의 급여 연봉 3,500~3,800만원 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 10:00~19:00 직책 팀장/매니저/실장",산업(업종) 특수 직물 및 기타 직물 직조업 사원수 10명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 e-exhibition.co.kr
㈜피트릭스,https://www.jobkorea.co.kr/Recruit/GI_Read/45183752?Oem_Code=C1&logpath=1&stext=&listno=309,"경력 경력 (5년이상) 학력 대학원(석사)이상 스킬 Azure, C++, Pytorch, Tensorflow, GitHub, TensorRT, onnx, OpenVINO 핵심역량 창의성, 협동심, 성장지향성, 성실성, 성취지향성, 스트레스관리 우대 기본우대 박사학위 수여자",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 직급 면접 후 결정 직책 팀원,산업(업종) 응용 소프트웨어 개발 및 공급업 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 https://fittrix.io
㈜글로벌시스템스,https://www.jobkorea.co.kr/Recruit/GI_Read/45193818?Oem_Code=C1&logpath=1&stext=&listno=310,"경력 경력 학력 대졸이상 스킬 OpenCV, Python, Pytorch, PyQt, GUI, JSON, 정보처리기사 자격 핵심역량 성실성, 꼼꼼함, 적응성, 협동심, 스트레스관리, 계획성 우대 기본우대 유관업무 경험자(인턴·알바)",고용형태 정규직 급여 회사내규에 따름 - 면접 후 결정 지역 대전시 유성구 지도 시간 주5일 (월~금) 08:30~17:30,산업(업종) 기계·기계설비 사원수 20명 설립년도 2015년 (10년차) 기업형태 중소기업 (비상장) 홈페이지 globalsystem.co.kr
㈜퍼블릭에이아이,https://www.jobkorea.co.kr/Recruit/GI_Read/45193409?Oem_Code=C1&logpath=1&stext=&listno=311,"경력 경력무관 학력 대졸이상 스킬 Python, devops, ml",고용형태 계약직 근무기간 3개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 기타 전문 서비스업 설립년도 2019년 (6년차) 기업형태 중소기업 (-)
노마드코더,https://www.jobkorea.co.kr/Recruit/GI_Read/45191995?Oem_Code=C1&logpath=1&stext=&listno=312,"경력 경력 (3년이상) 학력 학력무관 스킬 JAVA, Python, Pytorch, Shell Script 핵심역량 성실성, 메타인지, 자존감",고용형태 계약직 근무기간 5개월 프리랜서 근무기간 3개월 급여 월급 600만원 이상 - 면접 후 결정 지역 경기도 용인시 기흥구 지도 시간 주5일 (월~금) 08:00~17:00 직급 주임~대리급 직책 팀원,산업(업종) 솔루션·SI·CRM·ERP 사원수 1명 설립년도 2019년 (6년차) 기업형태 중소기업 (비상장)
